image_filename,label_id,x,y,w,h,confidence
itp_316.jpg,1,651.0,554.0,106.0,62.0,0.9238007
itp_317.jpg,1,889.0,222.0,171.0,202.0,0.9401407
itp_318.jpg,1,826.0,188.0,178.0,214.0,0.9427399
itp_319.jpg,1,586.0,618.0,148.0,81.0,0.5580947
itp_319.jpg,1,745.0,322.0,368.0,467.0,0.754186
itp_319.jpg,3,1261.0,631.0,55.0,108.0,0.79472494
itp_319.jpg,3,1152.0,628.0,56.0,107.0,0.89824045
itp_319.jpg,1,1.0,515.0,503.0,347.0,0.96594155
itp_32.jpg,1,1031.0,634.0,146.0,83.0,0.51069957
itp_32.jpg,3,1488.0,548.0,350.0,487.0,0.84711003
itp_32.jpg,3,1132.0,599.0,120.0,267.0,0.91855454
itp_32.jpg,1,1236.0,615.0,334.0,251.0,0.9360313
itp_32.jpg,1,749.0,585.0,355.0,317.0,0.9636512
itp_320.jpg,1,101.0,590.0,264.0,118.0,0.7889484
itp_320.jpg,3,1256.0,589.0,87.0,175.0,0.92028016
itp_320.jpg,3,1186.0,584.0,92.0,193.0,0.92032444
itp_320.jpg,1,0.0,540.0,336.0,357.0,0.9553118
itp_321.jpg,3,537.0,284.0,93.0,97.0,0.30300704
itp_321.jpg,1,529.0,288.0,130.0,90.0,0.30632102
itp_321.jpg,3,445.0,284.0,59.0,107.0,0.3723044
itp_321.jpg,1,726.0,284.0,123.0,83.0,0.85610837
itp_321.jpg,1,597.0,283.0,135.0,84.0,0.8620047
itp_321.jpg,1,878.0,271.0,139.0,97.0,0.93410945
itp_321.jpg,1,1034.0,277.0,170.0,122.0,0.9430939
itp_321.jpg,1,1367.0,288.0,392.0,142.0,0.95308954
itp_321.jpg,1,1.0,111.0,293.0,375.0,0.9618515
itp_322.jpg,1,968.0,285.0,61.0,61.0,0.74615765
itp_322.jpg,1,594.0,304.0,85.0,57.0,0.8887326
itp_322.jpg,3,1016.0,290.0,36.0,84.0,0.89689195
itp_322.jpg,1,500.0,293.0,111.0,78.0,0.90991855
itp_322.jpg,1,720.0,299.0,74.0,62.0,0.91630846
itp_322.jpg,1,803.0,267.0,163.0,144.0,0.95367557
itp_323.jpg,3,1213.0,593.0,144.0,291.0,0.82810795
itp_323.jpg,3,1081.0,581.0,113.0,261.0,0.8781871
itp_323.jpg,1,669.0,568.0,453.0,415.0,0.96049035
itp_324.jpg,3,1127.0,607.0,49.0,105.0,0.75096416
itp_324.jpg,3,1170.0,601.0,62.0,137.0,0.9190676
itp_324.jpg,3,1242.0,592.0,103.0,211.0,0.9323846
itp_324.jpg,1,0.0,489.0,304.0,521.0,0.9438016
itp_324.jpg,1,539.0,592.0,228.0,156.0,0.9505393
itp_326.jpg,1,0.0,230.0,1277.0,484.0,0.8211117
itp_326.jpg,1,1775.0,358.0,145.0,230.0,0.8808998
itp_327.jpg,1,1887.0,578.0,33.0,227.0,0.42245626
itp_327.jpg,1,495.0,597.0,245.0,179.0,0.5755791
itp_327.jpg,1,130.0,567.0,476.0,297.0,0.8395428
itp_327.jpg,1,794.0,273.0,389.0,515.0,0.91064364
itp_327.jpg,3,1209.0,595.0,68.0,151.0,0.91136104
itp_327.jpg,3,1301.0,589.0,98.0,200.0,0.9158094
itp_328.jpg,1,516.0,279.0,71.0,41.0,0.52340007
itp_328.jpg,1,853.0,305.0,81.0,51.0,0.65488225
itp_328.jpg,1,617.0,289.0,61.0,34.0,0.78926784
itp_328.jpg,1,711.0,295.0,44.0,25.0,0.79252887
itp_328.jpg,1,800.0,298.0,65.0,40.0,0.837331
itp_329.jpg,1,75.0,554.0,215.0,116.0,0.72997385
itp_329.jpg,1,401.0,557.0,185.0,96.0,0.79699457
itp_329.jpg,1,661.0,573.0,173.0,127.0,0.8997878
itp_329.jpg,1,1393.0,591.0,226.0,86.0,0.93762326
itp_329.jpg,1,744.0,552.0,381.0,322.0,0.9653791
itp_33.jpg,2,751.0,273.0,69.0,177.0,0.8461197
itp_33.jpg,1,544.0,275.0,256.0,133.0,0.9303462
itp_33.jpg,1,823.0,283.0,273.0,103.0,0.95095056
itp_330.jpg,1,576.0,599.0,76.0,40.0,0.4581935
itp_330.jpg,3,1008.0,600.0,65.0,122.0,0.8039595
itp_330.jpg,3,1035.0,596.0,69.0,157.0,0.8504767
itp_330.jpg,1,1049.0,533.0,148.0,179.0,0.9107143
itp_330.jpg,1,1196.0,608.0,259.0,186.0,0.96273875
itp_330.jpg,1,661.0,579.0,370.0,311.0,0.97052425
itp_331.jpg,1,1282.0,569.0,623.0,400.0,0.9555789
itp_331.jpg,1,665.0,552.0,466.0,396.0,0.96190345
itp_332.jpg,1,971.0,559.0,73.0,43.0,0.6365072
itp_332.jpg,1,913.0,558.0,61.0,45.0,0.8557767
itp_332.jpg,1,455.0,556.0,115.0,62.0,0.8566416
itp_332.jpg,1,650.0,554.0,106.0,62.0,0.92712015
itp_333.jpg,1,805.0,304.0,53.0,37.0,0.6812147
itp_333.jpg,1,863.0,302.0,39.0,24.0,0.6914392
itp_333.jpg,1,565.0,299.0,131.0,86.0,0.8541469
itp_333.jpg,1,728.0,293.0,67.0,53.0,0.8541571
itp_334.jpg,1,343.0,604.0,89.0,53.0,0.33914626
itp_334.jpg,1,415.0,604.0,121.0,59.0,0.5483342
itp_334.jpg,1,590.0,605.0,127.0,83.0,0.6122809
itp_334.jpg,1,930.0,516.0,272.0,215.0,0.8149159
itp_334.jpg,3,48.0,562.0,110.0,218.0,0.8650825
itp_334.jpg,1,669.0,597.0,145.0,107.0,0.93311733
itp_334.jpg,1,1165.0,607.0,293.0,191.0,0.95519507
itp_334.jpg,1,752.0,584.0,332.0,283.0,0.96959203
itp_334.jpg,1,1427.0,571.0,493.0,362.0,0.97401017
itp_336.jpg,1,1090.0,301.0,78.0,52.0,0.49983436
itp_336.jpg,1,1228.0,282.0,603.0,282.0,0.96492773
itp_337.jpg,1,452.0,314.0,203.0,150.0,0.90802383
itp_338.jpg,1,0.0,88.0,73.0,103.0,0.4900827
itp_338.jpg,1,860.0,302.0,42.0,30.0,0.51257896
itp_338.jpg,1,764.0,300.0,46.0,26.0,0.63963014
itp_338.jpg,1,817.0,301.0,56.0,34.0,0.7718016
itp_338.jpg,1,543.0,276.0,87.0,50.0,0.82198155
itp_338.jpg,1,667.0,289.0,53.0,32.0,0.82573366
itp_339.jpg,1,1850.0,712.0,70.0,89.0,0.6168208
itp_339.jpg,3,544.0,642.0,58.0,111.0,0.8865606
itp_339.jpg,3,1098.0,650.0,97.0,203.0,0.9202286
itp_339.jpg,1,603.0,628.0,188.0,175.0,0.92342937
itp_339.jpg,3,1354.0,618.0,151.0,306.0,0.94022316
itp_339.jpg,1,384.0,639.0,158.0,98.0,0.95095754
itp_339.jpg,1,698.0,609.0,356.0,292.0,0.96556205
itp_34.jpg,1,1101.0,622.0,59.0,49.0,0.8740092
itp_34.jpg,1,969.0,620.0,81.0,72.0,0.9284705
itp_34.jpg,1,816.0,623.0,88.0,65.0,0.9316196
itp_340.jpg,1,969.0,560.0,76.0,42.0,0.4458492
itp_340.jpg,1,455.0,556.0,118.0,62.0,0.79590553
itp_340.jpg,1,911.0,557.0,64.0,46.0,0.8193003
itp_340.jpg,1,650.0,554.0,103.0,62.0,0.9255686
itp_341.jpg,1,718.0,284.0,50.0,43.0,0.4500523
itp_341.jpg,1,395.0,297.0,113.0,74.0,0.9162727
itp_341.jpg,1,961.0,293.0,122.0,71.0,0.9204972
itp_341.jpg,1,779.0,266.0,129.0,115.0,0.94763386
itp_341.jpg,1,1274.0,302.0,279.0,187.0,0.95699614
itp_341.jpg,1,1522.0,308.0,398.0,362.0,0.96638036
itp_342.jpg,1,1682.0,644.0,233.0,102.0,0.41488615
itp_342.jpg,1,408.0,610.0,131.0,85.0,0.9281504
itp_342.jpg,1,473.0,570.0,361.0,306.0,0.96632165
itp_343.jpg,1,341.0,606.0,90.0,51.0,0.35218897
itp_343.jpg,1,416.0,604.0,116.0,59.0,0.35866746
itp_343.jpg,1,591.0,604.0,128.0,84.0,0.4054542
itp_343.jpg,1,940.0,515.0,263.0,214.0,0.63375294
itp_343.jpg,1,672.0,598.0,143.0,107.0,0.93109506
itp_343.jpg,1,1587.0,555.0,333.0,470.0,0.95327616
itp_343.jpg,1,1173.0,607.0,305.0,199.0,0.95731974
itp_343.jpg,1,752.0,584.0,333.0,283.0,0.9687419
itp_344.jpg,1,137.0,581.0,444.0,342.0,0.96309054
itp_345.jpg,3,1179.0,615.0,60.0,117.0,0.6410917
itp_345.jpg,1,611.0,620.0,159.0,65.0,0.8583329
itp_345.jpg,1,1559.0,567.0,360.0,475.0,0.9606751
itp_345.jpg,1,1195.0,610.0,379.0,214.0,0.96671957
itp_345.jpg,1,778.0,588.0,449.0,373.0,0.9703573
itp_346.jpg,3,0.0,517.0,346.0,399.0,0.41476554
itp_346.jpg,1,95.0,543.0,379.0,265.0,0.5408661
itp_346.jpg,3,0.0,504.0,187.0,553.0,0.81122863
itp_346.jpg,3,1183.0,609.0,69.0,141.0,0.9048993
itp_346.jpg,3,1378.0,598.0,107.0,228.0,0.9242002
itp_346.jpg,3,1258.0,615.0,72.0,153.0,0.9272342
itp_346.jpg,1,0.0,529.0,344.0,376.0,0.9283836
itp_346.jpg,1,469.0,559.0,263.0,197.0,0.9471201
itp_347.jpg,3,996.0,278.0,32.0,74.0,0.5512787
itp_347.jpg,2,1444.0,297.0,39.0,75.0,0.5859899
itp_347.jpg,3,1734.0,311.0,83.0,102.0,0.9305227
itp_348.jpg,3,1684.0,300.0,70.0,95.0,0.35952935
itp_348.jpg,1,1684.0,305.0,192.0,98.0,0.4975019
itp_348.jpg,1,1259.0,306.0,92.0,57.0,0.70429224
itp_348.jpg,1,0.0,422.0,64.0,284.0,0.8162497
itp_348.jpg,3,1838.0,306.0,47.0,94.0,0.8673142
itp_348.jpg,3,1768.0,303.0,83.0,112.0,0.8881778
itp_348.jpg,1,608.0,285.0,109.0,85.0,0.89006513
itp_348.jpg,1,0.0,302.0,122.0,110.0,0.9132698
itp_348.jpg,1,960.0,291.0,209.0,106.0,0.9318282
itp_348.jpg,1,1286.0,302.0,300.0,120.0,0.9575764
itp_348.jpg,1,674.0,242.0,306.0,251.0,0.962061
itp_349.jpg,1,882.0,283.0,35.0,32.0,0.7911075
itp_349.jpg,1,2.0,255.0,295.0,331.0,0.9537809
itp_35.jpg,1,971.0,560.0,72.0,41.0,0.31416568
itp_35.jpg,1,914.0,559.0,59.0,44.0,0.822111
itp_35.jpg,1,455.0,556.0,115.0,62.0,0.8637302
itp_35.jpg,1,649.0,554.0,105.0,62.0,0.92079544
itp_350.jpg,3,409.0,636.0,39.0,72.0,0.57528454
itp_350.jpg,2,24.0,596.0,78.0,187.0,0.6981699
itp_350.jpg,1,1097.0,534.0,308.0,251.0,0.9121853
itp_350.jpg,1,777.0,622.0,353.0,300.0,0.9638156
itp_351.jpg,1,851.0,279.0,41.0,37.0,0.8365865
itp_351.jpg,1,769.0,280.0,45.0,37.0,0.84623456
itp_352.jpg,1,1.0,257.0,152.0,370.0,0.37281471
itp_352.jpg,3,1.0,233.0,86.0,567.0,0.6910615
itp_352.jpg,1,536.0,295.0,143.0,122.0,0.8042276
itp_352.jpg,3,0.0,254.0,153.0,371.0,0.84079206
itp_352.jpg,1,253.0,257.0,350.0,237.0,0.96004987
itp_352.jpg,1,694.0,148.0,277.0,312.0,0.9654522
itp_353.jpg,1,714.0,292.0,157.0,91.0,0.3607628
itp_353.jpg,1,864.0,291.0,135.0,91.0,0.81930774
itp_353.jpg,1,1032.0,281.0,148.0,106.0,0.9216496
itp_353.jpg,1,1635.0,312.0,285.0,144.0,0.94822073
itp_353.jpg,1,1196.0,286.0,241.0,143.0,0.954447
itp_353.jpg,1,0.0,136.0,243.0,372.0,0.96293265
itp_354.jpg,1,528.0,314.0,86.0,55.0,0.3359991
itp_354.jpg,1,1157.0,318.0,194.0,78.0,0.8160668
itp_354.jpg,1,632.0,299.0,124.0,89.0,0.9421661
itp_354.jpg,1,809.0,276.0,151.0,133.0,0.95223415
itp_354.jpg,1,1428.0,322.0,308.0,171.0,0.9601609
itp_355.jpg,1,983.0,568.0,71.0,43.0,0.4096498
itp_355.jpg,1,923.0,564.0,60.0,46.0,0.8654784
itp_355.jpg,1,650.0,561.0,102.0,67.0,0.9292038
itp_355.jpg,1,455.0,563.0,114.0,65.0,0.93191063
itp_356.jpg,1,369.0,162.0,123.0,69.0,0.62453866
itp_356.jpg,1,911.0,287.0,39.0,27.0,0.7061321
itp_356.jpg,1,939.0,290.0,53.0,34.0,0.7931078
itp_356.jpg,1,616.0,194.0,100.0,69.0,0.81023383
itp_356.jpg,1,827.0,283.0,56.0,39.0,0.8455139
itp_356.jpg,1,742.0,277.0,80.0,56.0,0.8816498
itp_356.jpg,1,144.0,288.0,237.0,118.0,0.8883845
itp_357.jpg,1,1283.0,571.0,621.0,393.0,0.96118796
itp_357.jpg,1,670.0,551.0,457.0,392.0,0.96483064
itp_358.jpg,1,347.0,606.0,82.0,50.0,0.34045494
itp_358.jpg,1,418.0,604.0,112.0,59.0,0.49294192
itp_358.jpg,1,591.0,604.0,127.0,84.0,0.5549827
itp_358.jpg,1,940.0,515.0,262.0,214.0,0.7274715
itp_358.jpg,1,671.0,597.0,143.0,107.0,0.9314766
itp_358.jpg,1,1164.0,608.0,293.0,189.0,0.9559952
itp_358.jpg,1,751.0,584.0,333.0,284.0,0.969128
itp_358.jpg,1,1427.0,571.0,493.0,364.0,0.9736015
itp_359.jpg,1,452.0,603.0,122.0,55.0,0.72730845
itp_359.jpg,1,383.0,605.0,106.0,48.0,0.78752154
itp_359.jpg,1,627.0,604.0,130.0,73.0,0.8245156
itp_359.jpg,3,187.0,564.0,87.0,186.0,0.86045927
itp_359.jpg,1,706.0,598.0,155.0,99.0,0.9182977
itp_359.jpg,1,1037.0,504.0,279.0,240.0,0.935053
itp_359.jpg,1,773.0,579.0,349.0,299.0,0.9704519
itp_36.jpg,3,795.0,452.0,336.0,423.0,0.79498017
itp_36.jpg,1,622.0,564.0,104.0,69.0,0.8100394
itp_360.jpg,1,0.0,231.0,345.0,289.0,0.9659344
itp_360.jpg,1,1560.0,312.0,360.0,206.0,0.9689369
itp_361.jpg,1,1005.0,253.0,370.0,166.0,0.8087589
itp_361.jpg,1,1669.0,321.0,250.0,131.0,0.88715804
itp_361.jpg,1,272.0,255.0,417.0,218.0,0.9527855
itp_361.jpg,1,508.0,222.0,611.0,471.0,0.96706665
itp_361.jpg,1,1294.0,282.0,469.0,201.0,0.9683069
itp_362.jpg,1,57.0,538.0,387.0,277.0,0.8618063
itp_362.jpg,3,1182.0,610.0,69.0,139.0,0.9083782
itp_362.jpg,3,1383.0,600.0,105.0,223.0,0.91635334
itp_362.jpg,3,1258.0,614.0,75.0,152.0,0.9222298
itp_362.jpg,1,0.0,525.0,299.0,375.0,0.93493503
itp_362.jpg,1,430.0,556.0,297.0,207.0,0.9486919
itp_363.jpg,1,4.0,338.0,108.0,68.0,0.3489002
itp_363.jpg,1,1562.0,301.0,94.0,38.0,0.36878568
itp_363.jpg,1,355.0,245.0,132.0,296.0,0.41916013
itp_363.jpg,1,1158.0,289.0,112.0,54.0,0.6848199
itp_363.jpg,1,1406.0,298.0,70.0,34.0,0.81906813
itp_363.jpg,1,129.0,332.0,106.0,56.0,0.8359863
itp_363.jpg,3,357.0,243.0,129.0,301.0,0.92869186
itp_363.jpg,1,322.0,293.0,203.0,122.0,0.9293045
itp_363.jpg,1,539.0,292.0,166.0,123.0,0.94199824
itp_363.jpg,1,690.0,220.0,439.0,381.0,0.96657634
itp_364.jpg,1,968.0,559.0,73.0,43.0,0.42292097
itp_364.jpg,1,912.0,558.0,61.0,45.0,0.8375524
itp_364.jpg,1,456.0,555.0,115.0,64.0,0.865604
itp_364.jpg,1,648.0,555.0,102.0,61.0,0.91789424
itp_365.jpg,3,1102.0,282.0,56.0,103.0,0.48301858
itp_365.jpg,1,1311.0,297.0,71.0,41.0,0.5307731
itp_365.jpg,1,123.0,330.0,109.0,57.0,0.8724002
itp_365.jpg,3,1197.0,275.0,62.0,122.0,0.9158296
itp_365.jpg,1,0.0,318.0,125.0,100.0,0.91979516
itp_365.jpg,3,1353.0,247.0,158.0,335.0,0.94507205
itp_365.jpg,1,459.0,284.0,216.0,156.0,0.9582411
itp_365.jpg,1,689.0,219.0,437.0,381.0,0.9652288
itp_366.jpg,1,528.0,186.0,96.0,59.0,0.6332694
itp_366.jpg,1,912.0,285.0,43.0,28.0,0.68485796
itp_366.jpg,1,848.0,282.0,51.0,34.0,0.7513159
itp_366.jpg,1,951.0,285.0,46.0,31.0,0.75722545
itp_366.jpg,1,769.0,274.0,86.0,57.0,0.87038463
itp_366.jpg,1,394.0,277.0,187.0,106.0,0.8900349
itp_367.jpg,4,707.0,612.0,49.0,114.0,0.6953586
itp_367.jpg,3,1498.0,620.0,53.0,120.0,0.7656345
itp_367.jpg,3,1517.0,625.0,59.0,133.0,0.8307379
itp_367.jpg,1,1221.0,646.0,153.0,114.0,0.915057
itp_367.jpg,1,895.0,612.0,389.0,317.0,0.9695331
itp_367.jpg,1,1614.0,633.0,306.0,274.0,0.97243696
itp_368.jpg,1,801.0,290.0,378.0,493.0,0.40049973
itp_368.jpg,1,616.0,602.0,173.0,139.0,0.73496276
itp_368.jpg,1,487.0,599.0,228.0,186.0,0.8768481
itp_368.jpg,1,1664.0,600.0,204.0,141.0,0.9046491
itp_368.jpg,3,1210.0,599.0,63.0,143.0,0.91120625
itp_368.jpg,3,1268.0,595.0,93.0,189.0,0.92681104
itp_368.jpg,1,1.0,578.0,474.0,417.0,0.9663873
itp_369.jpg,1,919.0,297.0,38.0,35.0,0.7335824
itp_369.jpg,1,807.0,295.0,52.0,44.0,0.8707975
itp_37.jpg,3,979.0,292.0,49.0,70.0,0.37947991
itp_37.jpg,1,1771.0,299.0,107.0,62.0,0.79083556
itp_37.jpg,1,1103.0,292.0,131.0,60.0,0.8232912
itp_37.jpg,1,610.0,305.0,70.0,50.0,0.8493588
itp_37.jpg,1,0.0,8.0,585.0,603.0,0.8707961
itp_37.jpg,1,725.0,263.0,281.0,235.0,0.96369046
itp_370.jpg,1,975.0,571.0,75.0,44.0,0.44684777
itp_370.jpg,1,914.0,566.0,65.0,48.0,0.8510433
itp_370.jpg,1,441.0,566.0,119.0,65.0,0.8990739
itp_370.jpg,1,631.0,563.0,107.0,70.0,0.9315574
itp_371.jpg,2,1351.0,303.0,32.0,60.0,0.3052867
itp_371.jpg,3,1349.0,304.0,34.0,59.0,0.36644384
itp_371.jpg,1,568.0,276.0,266.0,126.0,0.91332567
itp_371.jpg,1,833.0,284.0,252.0,101.0,0.94827706
itp_372.jpg,1,0.0,519.0,152.0,434.0,0.6630306
itp_372.jpg,1,807.0,176.0,364.0,623.0,0.74830556
itp_372.jpg,1,1820.0,591.0,100.0,150.0,0.75512505
itp_372.jpg,3,1472.0,590.0,132.0,258.0,0.94320965
itp_372.jpg,1,466.0,611.0,278.0,110.0,0.9440514
itp_372.jpg,1,5.0,556.0,446.0,316.0,0.9567524
itp_373.jpg,3,350.0,298.0,31.0,66.0,0.5102787
itp_373.jpg,1,408.0,300.0,77.0,47.0,0.542584
itp_373.jpg,3,396.0,298.0,31.0,63.0,0.57336307
itp_373.jpg,3,449.0,296.0,34.0,61.0,0.62896484
itp_373.jpg,3,255.0,298.0,41.0,88.0,0.79457265
itp_374.jpg,1,476.0,575.0,77.0,38.0,0.6375652
itp_374.jpg,3,974.0,579.0,88.0,188.0,0.917393
itp_374.jpg,1,1084.0,592.0,249.0,172.0,0.9561531
itp_374.jpg,1,566.0,558.0,391.0,329.0,0.9745693
itp_375.jpg,2,1438.0,301.0,42.0,71.0,0.41102463
itp_376.jpg,1,0.0,593.0,244.0,426.0,0.8185768
itp_376.jpg,3,1459.0,593.0,182.0,335.0,0.8735888
itp_376.jpg,1,691.0,620.0,137.0,104.0,0.8982375
itp_376.jpg,1,862.0,590.0,253.0,179.0,0.9031746
itp_376.jpg,3,1495.0,538.0,352.0,517.0,0.9167239
itp_376.jpg,3,1231.0,600.0,103.0,214.0,0.9337064
itp_376.jpg,1,490.0,613.0,273.0,180.0,0.9435038
itp_376.jpg,1,52.0,593.0,534.0,312.0,0.9570733
itp_377.jpg,1,952.0,511.0,104.0,77.0,0.36809397
itp_378.jpg,2,1440.0,301.0,40.0,71.0,0.35847446
itp_379.jpg,1,80.0,76.0,663.0,842.0,0.46614817
itp_379.jpg,1,1011.0,627.0,64.0,41.0,0.6811072
itp_379.jpg,2,1314.0,615.0,41.0,86.0,0.6884703
itp_379.jpg,1,808.0,616.0,89.0,71.0,0.8867741
itp_379.jpg,1,672.0,618.0,180.0,73.0,0.8990534
itp_379.jpg,3,1099.0,608.0,74.0,139.0,0.91226965
itp_38.jpg,2,1441.0,298.0,42.0,74.0,0.360394
itp_38.jpg,3,1675.0,308.0,91.0,98.0,0.8481975
itp_38.jpg,3,1735.0,287.0,128.0,283.0,0.9223406
itp_380.jpg,1,1056.0,618.0,143.0,107.0,0.88948005
itp_380.jpg,1,1280.0,592.0,500.0,343.0,0.9158833
itp_380.jpg,3,1260.0,562.0,205.0,416.0,0.9253506
itp_380.jpg,1,681.0,557.0,435.0,386.0,0.9698613
itp_381.jpg,1,718.0,295.0,68.0,55.0,0.33216882
itp_382.jpg,1,1373.0,614.0,199.0,141.0,0.6906101
itp_382.jpg,1,1667.0,633.0,252.0,416.0,0.87208813
itp_382.jpg,1,652.0,613.0,156.0,59.0,0.8900567
itp_382.jpg,1,1168.0,596.0,365.0,222.0,0.9584511
itp_382.jpg,1,769.0,568.0,479.0,393.0,0.97546834
itp_383.jpg,1,841.0,281.0,49.0,34.0,0.4790244
itp_383.jpg,1,904.0,282.0,39.0,25.0,0.6747373
itp_383.jpg,1,947.0,283.0,47.0,32.0,0.7715616
itp_383.jpg,1,770.0,274.0,79.0,54.0,0.88403124
itp_383.jpg,1,430.0,274.0,175.0,104.0,0.9100039
itp_384.jpg,3,533.0,297.0,36.0,59.0,0.7198079
itp_384.jpg,1,800.0,144.0,238.0,286.0,0.9600835
itp_385.jpg,2,1587.0,306.0,68.0,101.0,0.3066449
itp_385.jpg,3,1587.0,306.0,67.0,100.0,0.6635103
itp_385.jpg,3,1845.0,313.0,75.0,321.0,0.7623945
itp_385.jpg,3,1664.0,306.0,89.0,105.0,0.8370944
itp_385.jpg,2,1385.0,273.0,57.0,134.0,0.87217253
itp_385.jpg,1,934.0,279.0,399.0,168.0,0.961849
itp_386.jpg,1,863.0,572.0,95.0,46.0,0.34057233
itp_386.jpg,1,303.0,562.0,150.0,65.0,0.7307196
itp_386.jpg,1,800.0,560.0,71.0,54.0,0.744639
itp_386.jpg,1,478.0,560.0,124.0,79.0,0.9244012
itp_387.jpg,1,647.0,614.0,143.0,120.0,0.6326291
itp_387.jpg,3,1176.0,604.0,67.0,140.0,0.9046491
itp_387.jpg,1,804.0,303.0,350.0,480.0,0.91493624
itp_387.jpg,3,1235.0,597.0,91.0,192.0,0.9162825
itp_387.jpg,1,433.0,608.0,299.0,189.0,0.9506589
itp_387.jpg,1,0.0,554.0,569.0,400.0,0.96922255
itp_388.jpg,1,1556.0,302.0,93.0,37.0,0.31516716
itp_388.jpg,1,1271.0,289.0,68.0,35.0,0.64172864
itp_388.jpg,3,1385.0,296.0,33.0,39.0,0.78682965
itp_388.jpg,1,1405.0,299.0,70.0,33.0,0.8191912
itp_388.jpg,3,1148.0,253.0,121.0,284.0,0.9366756
itp_388.jpg,1,484.0,289.0,200.0,145.0,0.95294154
itp_388.jpg,1,3.0,295.0,330.0,194.0,0.95839024
itp_388.jpg,1,692.0,219.0,435.0,383.0,0.96539474
itp_389.jpg,1,28.0,271.0,471.0,178.0,0.9602289
itp_389.jpg,1,1567.0,295.0,353.0,222.0,0.9626679
itp_389.jpg,1,524.0,239.0,482.0,364.0,0.96807575
itp_39.jpg,3,1118.0,563.0,70.0,157.0,0.5470075
itp_39.jpg,3,1160.0,561.0,102.0,224.0,0.92612576
itp_39.jpg,1,630.0,560.0,500.0,413.0,0.96584094
itp_390.jpg,1,661.0,291.0,50.0,30.0,0.76626533
itp_390.jpg,1,813.0,299.0,66.0,42.0,0.8093946
itp_391.jpg,1,429.0,608.0,132.0,82.0,0.7352186
itp_391.jpg,1,462.0,556.0,394.0,332.0,0.96636266
itp_392.jpg,1,919.0,561.0,62.0,48.0,0.8555708
itp_392.jpg,1,457.0,562.0,113.0,66.0,0.92175806
itp_392.jpg,1,650.0,560.0,105.0,65.0,0.9230585
itp_393.jpg,1,291.0,416.0,257.0,325.0,0.47721457
itp_393.jpg,1,165.0,600.0,101.0,67.0,0.7746325
itp_393.jpg,1,585.0,603.0,119.0,82.0,0.87172633
itp_393.jpg,1,951.0,524.0,209.0,195.0,0.87719387
itp_393.jpg,1,662.0,597.0,144.0,112.0,0.9152539
itp_393.jpg,1,1169.0,608.0,281.0,185.0,0.9535653
itp_393.jpg,1,749.0,584.0,323.0,267.0,0.9689834
itp_393.jpg,1,1356.0,577.0,536.0,325.0,0.97535384
itp_394.jpg,1,735.0,280.0,429.0,504.0,0.8399292
itp_394.jpg,1,429.0,582.0,331.0,141.0,0.9099432
itp_394.jpg,3,1641.0,568.0,171.0,342.0,0.93036056
itp_394.jpg,1,2.0,438.0,468.0,463.0,0.9598575
itp_395.jpg,1,558.0,550.0,67.0,42.0,0.7145377
itp_395.jpg,1,737.0,550.0,49.0,35.0,0.77580935
itp_396.jpg,1,586.0,604.0,119.0,80.0,0.70162165
itp_396.jpg,3,1037.0,578.0,92.0,202.0,0.91436327
itp_396.jpg,1,664.0,597.0,146.0,110.0,0.93052375
itp_396.jpg,1,1168.0,608.0,282.0,184.0,0.956866
itp_396.jpg,1,95.0,586.0,404.0,260.0,0.96414036
itp_396.jpg,1,752.0,583.0,328.0,273.0,0.96973413
itp_396.jpg,1,1356.0,577.0,534.0,326.0,0.9738747
itp_397.jpg,1,1789.0,258.0,74.0,69.0,0.3936612
itp_397.jpg,3,1323.0,297.0,207.0,83.0,0.42210346
itp_397.jpg,3,1514.0,287.0,53.0,72.0,0.4325135
itp_397.jpg,1,258.0,312.0,115.0,54.0,0.7227176
itp_397.jpg,1,15.0,314.0,173.0,86.0,0.7421647
itp_397.jpg,3,1441.0,289.0,69.0,74.0,0.7667921
itp_397.jpg,3,959.0,278.0,70.0,123.0,0.7954167
itp_397.jpg,1,1873.0,303.0,47.0,51.0,0.8798566
itp_397.jpg,1,1661.0,295.0,105.0,65.0,0.895493
itp_397.jpg,1,1580.0,298.0,133.0,65.0,0.92675465
itp_397.jpg,1,1113.0,293.0,185.0,87.0,0.94441277
itp_397.jpg,1,1312.0,298.0,212.0,83.0,0.947519
itp_397.jpg,1,705.0,250.0,259.0,216.0,0.950843
itp_397.jpg,1,368.0,271.0,237.0,169.0,0.9560865
itp_398.jpg,3,1377.0,320.0,61.0,115.0,0.6449008
itp_398.jpg,1,650.0,297.0,120.0,84.0,0.8295119
itp_398.jpg,1,1066.0,305.0,126.0,88.0,0.9160486
itp_398.jpg,1,835.0,276.0,164.0,134.0,0.9360361
itp_398.jpg,1,69.0,295.0,316.0,162.0,0.9400735
itp_399.jpg,1,1606.0,648.0,310.0,196.0,0.32519445
itp_399.jpg,3,592.0,654.0,55.0,102.0,0.8713805
itp_399.jpg,3,1210.0,617.0,137.0,282.0,0.9220321
itp_399.jpg,3,1571.0,555.0,280.0,483.0,0.92756796
itp_399.jpg,1,443.0,649.0,152.0,96.0,0.9485702
itp_399.jpg,1,646.0,611.0,363.0,298.0,0.9709385
itp_4.jpg,3,791.0,443.0,288.0,425.0,0.36820564
