image_filename,label_id,x,y,w,h,confidence
itp_328.jpg,1,713.0,298.0,43.0,24.0,0.7361315
itp_328.jpg,1,621.0,292.0,55.0,30.0,0.7680612
itp_328.jpg,1,804.0,297.0,66.0,39.0,0.78428197
itp_329.jpg,3,2.0,547.0,84.0,130.0,0.7192149
itp_329.jpg,1,424.0,563.0,164.0,91.0,0.8342232
itp_329.jpg,1,79.0,545.0,212.0,122.0,0.8582398
itp_329.jpg,1,660.0,569.0,181.0,124.0,0.9186476
itp_329.jpg,1,1395.0,596.0,221.0,80.0,0.9198422
itp_329.jpg,1,748.0,550.0,383.0,320.0,0.96268076
itp_33.jpg,2,1862.0,307.0,53.0,150.0,0.30538416
itp_33.jpg,2,1366.0,302.0,39.0,61.0,0.32652017
itp_33.jpg,2,754.0,262.0,62.0,197.0,0.40228415
itp_33.jpg,3,1360.0,303.0,46.0,59.0,0.6037444
itp_33.jpg,2,1804.0,314.0,53.0,148.0,0.86660796
itp_33.jpg,1,544.0,275.0,258.0,138.0,0.92292184
itp_33.jpg,1,821.0,280.0,270.0,106.0,0.94132924
itp_330.jpg,2,441.0,583.0,33.0,75.0,0.6601198
itp_330.jpg,1,579.0,596.0,72.0,38.0,0.7288972
itp_330.jpg,3,1007.0,593.0,63.0,136.0,0.8499755
itp_330.jpg,3,1039.0,597.0,63.0,164.0,0.8510837
itp_330.jpg,1,1042.0,533.0,166.0,182.0,0.90333056
itp_330.jpg,1,1198.0,608.0,255.0,183.0,0.9641913
itp_330.jpg,1,663.0,579.0,361.0,306.0,0.9730704
itp_331.jpg,1,1133.0,631.0,252.0,167.0,0.4662146
itp_331.jpg,1,1105.0,608.0,281.0,194.0,0.8749919
itp_331.jpg,1,1285.0,563.0,625.0,408.0,0.93916154
itp_331.jpg,1,664.0,554.0,466.0,392.0,0.9611087
itp_332.jpg,1,913.0,558.0,55.0,45.0,0.8891978
itp_332.jpg,1,651.0,555.0,100.0,61.0,0.8993323
itp_332.jpg,1,457.0,560.0,114.0,58.0,0.9180521
itp_333.jpg,1,854.0,306.0,36.0,24.0,0.33895105
itp_333.jpg,1,827.0,303.0,44.0,33.0,0.3745156
itp_333.jpg,1,788.0,301.0,54.0,41.0,0.41956952
itp_333.jpg,1,850.0,305.0,36.0,25.0,0.42719552
itp_333.jpg,1,818.0,303.0,52.0,34.0,0.44609138
itp_333.jpg,1,684.0,296.0,55.0,41.0,0.45538074
itp_333.jpg,1,806.0,301.0,54.0,39.0,0.49701473
itp_333.jpg,1,784.0,301.0,47.0,39.0,0.6324216
itp_333.jpg,1,732.0,295.0,60.0,49.0,0.82690364
itp_333.jpg,1,566.0,302.0,136.0,84.0,0.87955326
itp_334.jpg,1,234.0,604.0,96.0,45.0,0.74958783
itp_334.jpg,1,342.0,605.0,88.0,50.0,0.77851516
itp_334.jpg,1,594.0,608.0,125.0,79.0,0.8001358
itp_334.jpg,1,532.0,604.0,119.0,70.0,0.8089421
itp_334.jpg,1,415.0,605.0,121.0,58.0,0.87122655
itp_334.jpg,3,48.0,554.0,112.0,227.0,0.89233065
itp_334.jpg,1,662.0,597.0,140.0,110.0,0.8994007
itp_334.jpg,1,937.0,514.0,271.0,218.0,0.92479897
itp_334.jpg,1,1164.0,610.0,287.0,184.0,0.9550808
itp_334.jpg,1,753.0,581.0,333.0,284.0,0.9632162
itp_334.jpg,1,1427.0,567.0,493.0,370.0,0.9721959
itp_336.jpg,2,1814.0,325.0,76.0,128.0,0.41661975
itp_336.jpg,1,1229.0,284.0,587.0,288.0,0.918805
itp_337.jpg,1,452.0,324.0,200.0,139.0,0.9273168
itp_338.jpg,1,764.0,298.0,41.0,21.0,0.34093338
itp_338.jpg,1,850.0,297.0,53.0,33.0,0.3529146
itp_338.jpg,1,764.0,300.0,42.0,23.0,0.61285645
itp_338.jpg,1,666.0,292.0,48.0,30.0,0.7424972
itp_338.jpg,1,818.0,298.0,61.0,35.0,0.7515687
itp_338.jpg,1,560.0,277.0,80.0,45.0,0.8034217
itp_339.jpg,1,1848.0,712.0,72.0,85.0,0.54912627
itp_339.jpg,3,544.0,643.0,57.0,113.0,0.90235156
itp_339.jpg,3,1098.0,648.0,91.0,201.0,0.9107437
itp_339.jpg,1,602.0,625.0,213.0,179.0,0.91522825
itp_339.jpg,3,1351.0,631.0,153.0,293.0,0.9167961
itp_339.jpg,1,384.0,639.0,157.0,100.0,0.9374176
itp_339.jpg,1,696.0,610.0,359.0,298.0,0.96566814
itp_34.jpg,1,1102.0,622.0,58.0,50.0,0.8480283
itp_34.jpg,1,817.0,620.0,87.0,68.0,0.92465544
itp_34.jpg,1,969.0,618.0,82.0,76.0,0.9288348
itp_340.jpg,1,913.0,556.0,55.0,48.0,0.88577855
itp_340.jpg,1,650.0,555.0,100.0,61.0,0.9068773
itp_340.jpg,1,456.0,558.0,118.0,60.0,0.9170422
itp_341.jpg,1,717.0,285.0,48.0,43.0,0.5668368
itp_341.jpg,1,964.0,291.0,120.0,73.0,0.9053489
itp_341.jpg,1,400.0,297.0,107.0,76.0,0.9110491
itp_341.jpg,1,778.0,266.0,129.0,116.0,0.9278495
itp_341.jpg,1,1273.0,302.0,281.0,189.0,0.94814473
itp_341.jpg,1,1522.0,306.0,398.0,366.0,0.96372384
itp_342.jpg,1,369.0,621.0,95.0,65.0,0.72270304
itp_342.jpg,1,419.0,610.0,120.0,88.0,0.9064623
itp_342.jpg,1,473.0,568.0,361.0,313.0,0.96549624
itp_343.jpg,1,211.0,601.0,104.0,45.0,0.30407345
itp_343.jpg,1,227.0,603.0,103.0,46.0,0.6577498
itp_343.jpg,1,532.0,604.0,119.0,69.0,0.7323644
itp_343.jpg,1,593.0,609.0,123.0,78.0,0.7812075
itp_343.jpg,1,339.0,607.0,97.0,49.0,0.8295962
itp_343.jpg,1,413.0,605.0,123.0,57.0,0.86220914
itp_343.jpg,1,668.0,598.0,138.0,109.0,0.86625516
itp_343.jpg,1,940.0,514.0,267.0,217.0,0.91509795
itp_343.jpg,1,1175.0,608.0,296.0,194.0,0.95752794
itp_343.jpg,1,752.0,582.0,334.0,282.0,0.96299666
itp_343.jpg,1,1590.0,554.0,330.0,474.0,0.9641497
itp_344.jpg,1,137.0,582.0,447.0,337.0,0.9586561
itp_345.jpg,3,1181.0,614.0,58.0,129.0,0.811486
itp_345.jpg,1,626.0,622.0,148.0,64.0,0.8563545
itp_345.jpg,1,1195.0,610.0,381.0,214.0,0.95656407
itp_345.jpg,1,1554.0,564.0,366.0,483.0,0.95872587
itp_345.jpg,1,776.0,586.0,452.0,372.0,0.9698761
itp_346.jpg,3,3.0,512.0,333.0,483.0,0.4302355
itp_346.jpg,3,9.0,506.0,296.0,556.0,0.6074534
itp_346.jpg,3,1.0,515.0,232.0,553.0,0.71534455
itp_346.jpg,1,816.0,283.0,397.0,511.0,0.7417167
itp_346.jpg,3,1180.0,611.0,68.0,143.0,0.8576429
itp_346.jpg,1,0.0,527.0,344.0,406.0,0.87685335
itp_346.jpg,3,1256.0,614.0,74.0,148.0,0.9055419
itp_346.jpg,1,478.0,558.0,259.0,197.0,0.9284469
itp_346.jpg,3,1369.0,593.0,114.0,236.0,0.9304935
itp_347.jpg,2,994.0,278.0,31.0,77.0,0.3212044
itp_347.jpg,1,1217.0,311.0,85.0,41.0,0.42176005
itp_347.jpg,2,1445.0,297.0,39.0,76.0,0.6715959
itp_347.jpg,3,1732.0,314.0,88.0,95.0,0.9107707
itp_348.jpg,1,1252.0,307.0,96.0,60.0,0.3694533
itp_348.jpg,1,1767.0,300.0,85.0,116.0,0.3845347
itp_348.jpg,3,1755.0,300.0,98.0,113.0,0.41704398
itp_348.jpg,1,282.0,307.0,84.0,49.0,0.45667243
itp_348.jpg,1,1679.0,309.0,192.0,96.0,0.6721121
itp_348.jpg,1,0.0,430.0,58.0,275.0,0.7162143
itp_348.jpg,3,1842.0,307.0,43.0,94.0,0.8039935
itp_348.jpg,3,1769.0,299.0,80.0,117.0,0.83068144
itp_348.jpg,1,605.0,284.0,115.0,85.0,0.8842841
itp_348.jpg,1,950.0,287.0,221.0,113.0,0.90000635
itp_348.jpg,1,0.0,303.0,124.0,111.0,0.9000243
itp_348.jpg,1,1285.0,303.0,302.0,116.0,0.94211304
itp_348.jpg,1,669.0,237.0,314.0,258.0,0.9622568
itp_349.jpg,1,881.0,283.0,35.0,32.0,0.5279298
itp_349.jpg,1,0.0,251.0,297.0,337.0,0.95578074
itp_35.jpg,1,913.0,557.0,53.0,46.0,0.8820025
itp_35.jpg,1,650.0,555.0,99.0,61.0,0.9048856
itp_35.jpg,1,456.0,559.0,114.0,59.0,0.91810083
itp_350.jpg,1,475.0,644.0,106.0,47.0,0.36241806
itp_350.jpg,1,686.0,646.0,108.0,69.0,0.59334785
itp_350.jpg,3,408.0,642.0,39.0,68.0,0.5978852
itp_350.jpg,1,607.0,646.0,105.0,53.0,0.85007364
itp_350.jpg,1,1103.0,527.0,323.0,278.0,0.919711
itp_350.jpg,1,775.0,622.0,353.0,288.0,0.96609193
itp_351.jpg,1,853.0,280.0,39.0,34.0,0.7404467
itp_351.jpg,1,768.0,279.0,44.0,36.0,0.8738888
itp_352.jpg,3,0.0,201.0,87.0,624.0,0.72534364
itp_352.jpg,3,0.0,206.0,72.0,617.0,0.80894613
itp_352.jpg,1,532.0,294.0,144.0,119.0,0.9036909
itp_352.jpg,3,3.0,254.0,156.0,376.0,0.91536033
itp_352.jpg,1,254.0,257.0,348.0,236.0,0.9633797
itp_352.jpg,1,691.0,143.0,279.0,318.0,0.9639325
itp_353.jpg,3,669.0,290.0,84.0,104.0,0.5909479
itp_353.jpg,1,712.0,287.0,161.0,95.0,0.7359881
itp_353.jpg,1,863.0,293.0,149.0,87.0,0.8546197
itp_353.jpg,1,1034.0,281.0,140.0,104.0,0.91779786
itp_353.jpg,1,1203.0,285.0,236.0,143.0,0.94180083
itp_353.jpg,1,1631.0,310.0,289.0,147.0,0.9473708
itp_353.jpg,1,0.0,134.0,237.0,378.0,0.95608693
itp_354.jpg,1,528.0,314.0,87.0,56.0,0.7510099
itp_354.jpg,3,947.0,295.0,29.0,67.0,0.7699525
itp_354.jpg,1,1160.0,322.0,191.0,75.0,0.8524741
itp_354.jpg,1,632.0,299.0,122.0,90.0,0.93556404
itp_354.jpg,1,811.0,277.0,150.0,135.0,0.94679344
itp_354.jpg,1,1435.0,324.0,296.0,168.0,0.95347506
itp_355.jpg,2,1517.0,544.0,41.0,96.0,0.339035
itp_355.jpg,1,922.0,565.0,60.0,47.0,0.8844167
itp_355.jpg,1,648.0,562.0,102.0,64.0,0.90036106
itp_355.jpg,1,455.0,566.0,113.0,59.0,0.9127989
itp_356.jpg,1,141.0,290.0,228.0,109.0,0.3327315
itp_356.jpg,1,909.0,284.0,38.0,23.0,0.6622856
itp_356.jpg,1,612.0,200.0,101.0,66.0,0.7717345
itp_356.jpg,1,370.0,168.0,156.0,82.0,0.795075
itp_356.jpg,1,828.0,285.0,49.0,33.0,0.8089509
itp_356.jpg,1,937.0,287.0,55.0,37.0,0.8470499
itp_356.jpg,1,746.0,280.0,76.0,53.0,0.8627947
itp_356.jpg,1,157.0,286.0,230.0,122.0,0.8636199
itp_357.jpg,1,1131.0,628.0,265.0,170.0,0.45610416
itp_357.jpg,1,1106.0,602.0,288.0,201.0,0.8446183
itp_357.jpg,1,1287.0,562.0,613.0,411.0,0.94978154
itp_357.jpg,1,667.0,552.0,461.0,390.0,0.9635299
itp_358.jpg,1,252.0,603.0,82.0,49.0,0.61963373
itp_358.jpg,1,532.0,604.0,117.0,68.0,0.8082877
itp_358.jpg,1,593.0,609.0,125.0,78.0,0.81816375
itp_358.jpg,1,343.0,606.0,91.0,50.0,0.82034814
itp_358.jpg,1,668.0,596.0,135.0,111.0,0.87001985
itp_358.jpg,1,416.0,605.0,118.0,59.0,0.88492143
itp_358.jpg,1,939.0,514.0,268.0,216.0,0.9252957
itp_358.jpg,1,1163.0,609.0,289.0,185.0,0.9547878
itp_358.jpg,1,752.0,581.0,333.0,282.0,0.9634743
itp_358.jpg,1,1428.0,565.0,492.0,374.0,0.97158045
itp_359.jpg,1,633.0,601.0,205.0,95.0,0.5564939
itp_359.jpg,1,560.0,605.0,115.0,61.0,0.6112171
itp_359.jpg,1,287.0,603.0,101.0,44.0,0.6558705
itp_359.jpg,1,382.0,606.0,113.0,47.0,0.7815307
itp_359.jpg,1,447.0,605.0,126.0,56.0,0.8638434
itp_359.jpg,3,179.0,569.0,94.0,191.0,0.8889353
itp_359.jpg,1,706.0,598.0,131.0,102.0,0.8998346
itp_359.jpg,1,624.0,605.0,123.0,74.0,0.90243644
itp_359.jpg,1,1057.0,503.0,263.0,242.0,0.9429985
itp_359.jpg,1,772.0,578.0,353.0,300.0,0.96440035
itp_36.jpg,3,851.0,541.0,42.0,57.0,0.37416703
itp_36.jpg,1,625.0,566.0,95.0,66.0,0.41454282
itp_360.jpg,1,0.0,234.0,349.0,294.0,0.9614127
itp_360.jpg,1,1559.0,310.0,361.0,211.0,0.96584976
itp_361.jpg,1,1658.0,323.0,250.0,130.0,0.92092395
itp_361.jpg,1,271.0,257.0,407.0,220.0,0.942728
itp_361.jpg,1,509.0,219.0,604.0,472.0,0.9609108
itp_361.jpg,1,1298.0,281.0,468.0,204.0,0.9610296
itp_362.jpg,1,66.0,531.0,385.0,282.0,0.47975448
itp_362.jpg,1,817.0,287.0,395.0,502.0,0.6698241
itp_362.jpg,3,1178.0,610.0,68.0,145.0,0.84755737
itp_362.jpg,3,1258.0,612.0,74.0,150.0,0.8885999
itp_362.jpg,1,456.0,554.0,268.0,208.0,0.91680324
itp_362.jpg,3,1370.0,594.0,118.0,233.0,0.9258928
itp_362.jpg,1,0.0,522.0,293.0,385.0,0.93280035
itp_363.jpg,1,355.0,229.0,128.0,312.0,0.35267168
itp_363.jpg,1,1410.0,296.0,64.0,37.0,0.40350997
itp_363.jpg,1,1279.0,296.0,59.0,29.0,0.41935885
itp_363.jpg,3,1407.0,296.0,37.0,38.0,0.42018375
itp_363.jpg,3,1407.0,296.0,29.0,40.0,0.594959
itp_363.jpg,1,2.0,341.0,116.0,66.0,0.80460775
itp_363.jpg,1,124.0,333.0,117.0,54.0,0.8100837
itp_363.jpg,1,1151.0,289.0,117.0,52.0,0.8100884
itp_363.jpg,1,317.0,287.0,207.0,127.0,0.8861491
itp_363.jpg,1,537.0,290.0,167.0,126.0,0.9298942
itp_363.jpg,3,357.0,231.0,126.0,311.0,0.93305117
itp_363.jpg,1,691.0,225.0,438.0,363.0,0.96549666
itp_364.jpg,1,913.0,558.0,55.0,45.0,0.89177805
itp_364.jpg,1,650.0,556.0,97.0,60.0,0.89746475
itp_364.jpg,1,457.0,560.0,113.0,58.0,0.9153028
itp_365.jpg,1,130.0,332.0,107.0,53.0,0.7551308
itp_365.jpg,1,1309.0,296.0,84.0,44.0,0.7795021
itp_365.jpg,1,0.0,316.0,129.0,98.0,0.89544255
itp_365.jpg,3,1200.0,278.0,55.0,119.0,0.9038271
itp_365.jpg,3,1352.0,247.0,164.0,336.0,0.92753315
itp_365.jpg,1,457.0,286.0,215.0,154.0,0.9459378
itp_365.jpg,1,686.0,225.0,441.0,358.0,0.9612688
itp_366.jpg,1,919.0,284.0,40.0,26.0,0.35519427
itp_366.jpg,1,529.0,186.0,100.0,57.0,0.37111896
itp_366.jpg,1,382.0,282.0,177.0,94.0,0.4940326
itp_366.jpg,1,914.0,283.0,42.0,25.0,0.60211825
itp_366.jpg,1,536.0,187.0,109.0,59.0,0.72887635
itp_366.jpg,1,952.0,283.0,48.0,34.0,0.73547566
itp_366.jpg,1,847.0,281.0,50.0,33.0,0.7355596
itp_366.jpg,1,778.0,278.0,74.0,50.0,0.7868595
itp_366.jpg,1,395.0,281.0,184.0,100.0,0.842538
itp_367.jpg,1,755.0,617.0,125.0,89.0,0.57403255
itp_367.jpg,3,1499.0,622.0,65.0,127.0,0.7248417
itp_367.jpg,3,1511.0,625.0,63.0,133.0,0.75373083
itp_367.jpg,3,1499.0,622.0,55.0,118.0,0.7935188
itp_367.jpg,3,116.0,558.0,206.0,307.0,0.8690641
itp_367.jpg,1,1209.0,645.0,169.0,109.0,0.9279027
itp_367.jpg,1,1611.0,623.0,309.0,284.0,0.95740086
itp_367.jpg,1,892.0,611.0,391.0,313.0,0.96663755
itp_368.jpg,1,471.0,604.0,245.0,179.0,0.84722793
itp_368.jpg,1,1661.0,606.0,221.0,131.0,0.872709
itp_368.jpg,3,1205.0,595.0,69.0,145.0,0.9160705
itp_368.jpg,3,1262.0,583.0,97.0,211.0,0.9175706
itp_368.jpg,1,814.0,286.0,368.0,512.0,0.9356994
itp_368.jpg,1,0.0,579.0,486.0,412.0,0.95542777
itp_369.jpg,1,803.0,294.0,53.0,44.0,0.8678459
itp_37.jpg,3,989.0,293.0,39.0,66.0,0.43150133
itp_37.jpg,1,1746.0,300.0,129.0,57.0,0.5364081
itp_37.jpg,1,1774.0,298.0,100.0,62.0,0.62470263
itp_37.jpg,1,1711.0,302.0,117.0,48.0,0.64374584
itp_37.jpg,1,1545.0,301.0,134.0,49.0,0.6709279
itp_37.jpg,1,1103.0,294.0,132.0,53.0,0.7640104
itp_37.jpg,1,606.0,302.0,74.0,51.0,0.85115117
itp_37.jpg,1,0.0,0.0,585.0,634.0,0.9304075
itp_37.jpg,1,724.0,263.0,279.0,237.0,0.96099156
itp_370.jpg,1,978.0,573.0,64.0,45.0,0.810233
itp_370.jpg,1,916.0,569.0,56.0,48.0,0.89494807
itp_370.jpg,1,632.0,564.0,105.0,67.0,0.92034364
itp_370.jpg,1,441.0,568.0,122.0,60.0,0.9248414
itp_371.jpg,2,703.0,262.0,65.0,180.0,0.3794971
itp_371.jpg,2,706.0,268.0,52.0,163.0,0.38715324
itp_371.jpg,2,1788.0,300.0,51.0,152.0,0.4260478
itp_371.jpg,3,1344.0,305.0,42.0,58.0,0.6782211
itp_371.jpg,2,1719.0,304.0,60.0,151.0,0.74781936
itp_371.jpg,1,563.0,278.0,272.0,129.0,0.91491884
itp_371.jpg,1,831.0,282.0,253.0,103.0,0.93827677
itp_372.jpg,1,797.0,292.0,371.0,494.0,0.6157081
itp_372.jpg,1,238.0,588.0,247.0,128.0,0.6787114
itp_372.jpg,1,0.0,508.0,154.0,459.0,0.8760706
itp_372.jpg,1,1821.0,592.0,99.0,146.0,0.9169296
itp_372.jpg,1,469.0,607.0,277.0,114.0,0.9372405
itp_372.jpg,1,19.0,555.0,430.0,319.0,0.93942946
itp_372.jpg,3,1474.0,583.0,130.0,271.0,0.9424892
itp_373.jpg,3,441.0,302.0,43.0,57.0,0.31136143
itp_373.jpg,1,432.0,305.0,54.0,49.0,0.37125868
itp_373.jpg,3,449.0,302.0,35.0,61.0,0.5050804
itp_373.jpg,3,402.0,303.0,27.0,58.0,0.5644927
itp_373.jpg,1,426.0,303.0,64.0,44.0,0.57534736
itp_373.jpg,1,421.0,306.0,67.0,44.0,0.7030635
itp_373.jpg,3,258.0,294.0,43.0,94.0,0.7061261
itp_373.jpg,1,859.0,249.0,271.0,174.0,0.7994893
itp_374.jpg,3,912.0,577.0,63.0,125.0,0.7312269
itp_374.jpg,1,479.0,572.0,69.0,40.0,0.8330818
itp_374.jpg,3,971.0,571.0,84.0,199.0,0.90298253
itp_374.jpg,1,1085.0,594.0,247.0,168.0,0.9516031
itp_374.jpg,1,567.0,557.0,388.0,329.0,0.97062594
itp_375.jpg,1,735.0,276.0,102.0,76.0,0.3928019
itp_375.jpg,2,1438.0,301.0,45.0,71.0,0.43088022
itp_375.jpg,2,1445.0,302.0,36.0,70.0,0.4537905
itp_375.jpg,1,1220.0,310.0,95.0,41.0,0.4886723
itp_375.jpg,1,1593.0,321.0,119.0,54.0,0.7524432
itp_376.jpg,1,1623.0,612.0,297.0,192.0,0.48248655
itp_376.jpg,1,0.0,604.0,249.0,399.0,0.6180799
itp_376.jpg,3,1457.0,589.0,185.0,347.0,0.80230945
itp_376.jpg,1,700.0,618.0,128.0,101.0,0.8988936
itp_376.jpg,3,1231.0,599.0,106.0,217.0,0.90214586
itp_376.jpg,3,1468.0,537.0,391.0,516.0,0.90858704
itp_376.jpg,1,863.0,577.0,254.0,193.0,0.9285859
itp_376.jpg,1,488.0,611.0,276.0,180.0,0.94653
itp_376.jpg,1,57.0,591.0,529.0,314.0,0.947037
itp_377.jpg,1,967.0,511.0,89.0,76.0,0.8732738
itp_378.jpg,1,719.0,278.0,111.0,74.0,0.38433802
itp_378.jpg,2,1436.0,302.0,46.0,70.0,0.41216606
itp_378.jpg,2,1444.0,302.0,36.0,70.0,0.4588894
itp_378.jpg,1,1217.0,310.0,87.0,42.0,0.5306717
itp_378.jpg,1,1592.0,321.0,119.0,54.0,0.6966985
itp_379.jpg,2,1666.0,564.0,132.0,275.0,0.48319203
itp_379.jpg,1,105.0,50.0,648.0,837.0,0.5800857
itp_379.jpg,3,887.0,621.0,40.0,60.0,0.70283055
itp_379.jpg,2,1310.0,615.0,45.0,90.0,0.7541822
itp_379.jpg,1,684.0,620.0,172.0,70.0,0.8740803
itp_379.jpg,1,805.0,617.0,92.0,66.0,0.8938025
itp_379.jpg,3,1100.0,613.0,73.0,135.0,0.8994554
itp_38.jpg,2,1440.0,299.0,44.0,74.0,0.32460994
itp_38.jpg,2,1687.0,306.0,74.0,102.0,0.4530396
itp_38.jpg,1,1217.0,311.0,88.0,41.0,0.49566883
itp_38.jpg,3,1679.0,310.0,83.0,96.0,0.6416641
itp_38.jpg,3,888.0,276.0,29.0,65.0,0.7465867
itp_38.jpg,3,1735.0,293.0,123.0,280.0,0.87452406
itp_380.jpg,3,1250.0,550.0,214.0,436.0,0.872946
itp_380.jpg,1,1300.0,596.0,482.0,341.0,0.89201546
itp_380.jpg,1,676.0,555.0,440.0,388.0,0.9643852
itp_382.jpg,1,1670.0,583.0,250.0,460.0,0.88976455
itp_382.jpg,1,656.0,611.0,144.0,64.0,0.9051711
itp_382.jpg,1,1162.0,596.0,385.0,216.0,0.94933355
itp_382.jpg,1,766.0,563.0,482.0,396.0,0.9727144
itp_383.jpg,1,839.0,279.0,52.0,31.0,0.6062174
itp_383.jpg,1,905.0,281.0,39.0,24.0,0.6625275
itp_383.jpg,1,563.0,197.0,96.0,54.0,0.74841607
itp_383.jpg,1,945.0,279.0,49.0,34.0,0.7726624
itp_383.jpg,1,773.0,274.0,74.0,49.0,0.84057075
itp_383.jpg,1,417.0,272.0,185.0,102.0,0.87522453
itp_384.jpg,3,533.0,296.0,34.0,60.0,0.6334122
itp_384.jpg,1,800.0,143.0,238.0,285.0,0.95252204
itp_385.jpg,2,1663.0,307.0,74.0,111.0,0.31705365
itp_385.jpg,2,1697.0,314.0,57.0,104.0,0.5817121
itp_385.jpg,3,1591.0,318.0,58.0,89.0,0.6162963
itp_385.jpg,2,1705.0,317.0,52.0,101.0,0.643673
itp_385.jpg,2,1591.0,318.0,56.0,89.0,0.7807772
itp_385.jpg,3,1842.0,300.0,78.0,348.0,0.82776767
itp_385.jpg,2,1388.0,283.0,49.0,123.0,0.83820933
itp_385.jpg,1,932.0,277.0,405.0,169.0,0.95521146
itp_386.jpg,1,0.0,512.0,169.0,381.0,0.82607985
itp_386.jpg,1,301.0,563.0,159.0,64.0,0.8851663
itp_386.jpg,1,476.0,560.0,128.0,77.0,0.9034923
itp_387.jpg,3,1172.0,605.0,66.0,134.0,0.47911513
itp_387.jpg,3,1178.0,601.0,67.0,145.0,0.872358
itp_387.jpg,1,426.0,608.0,308.0,191.0,0.9110955
itp_387.jpg,3,1231.0,593.0,93.0,202.0,0.9261468
itp_387.jpg,1,803.0,308.0,352.0,487.0,0.95414704
itp_387.jpg,1,0.0,556.0,568.0,398.0,0.96707606
itp_388.jpg,1,1270.0,291.0,69.0,34.0,0.3413046
itp_388.jpg,3,1383.0,296.0,29.0,40.0,0.43817058
itp_388.jpg,3,1386.0,295.0,41.0,42.0,0.4826994
itp_388.jpg,3,1387.0,295.0,31.0,42.0,0.5067261
itp_388.jpg,1,1411.0,296.0,64.0,37.0,0.52447027
itp_388.jpg,3,1143.0,258.0,126.0,280.0,0.8997182
itp_388.jpg,1,483.0,287.0,201.0,145.0,0.93950284
itp_388.jpg,1,4.0,297.0,331.0,191.0,0.95772916
itp_388.jpg,1,693.0,226.0,436.0,361.0,0.9651908
itp_389.jpg,1,25.0,271.0,459.0,186.0,0.9488632
itp_389.jpg,1,517.0,239.0,492.0,364.0,0.9612141
itp_389.jpg,1,1564.0,295.0,356.0,223.0,0.962911
itp_39.jpg,1,1249.0,411.0,572.0,663.0,0.34342963
itp_39.jpg,3,1161.0,551.0,105.0,233.0,0.6813399
itp_39.jpg,1,632.0,556.0,498.0,412.0,0.9590966
itp_390.jpg,1,662.0,294.0,49.0,25.0,0.67412347
itp_390.jpg,1,812.0,295.0,69.0,47.0,0.8425418
itp_391.jpg,1,1668.0,660.0,227.0,73.0,0.36674756
itp_391.jpg,1,894.0,678.0,62.0,47.0,0.4011615
itp_391.jpg,2,1090.0,668.0,24.0,66.0,0.5505375
itp_391.jpg,1,363.0,620.0,105.0,70.0,0.69344515
itp_391.jpg,1,428.0,609.0,125.0,87.0,0.76148736
itp_391.jpg,1,460.0,555.0,393.0,341.0,0.9672269
itp_392.jpg,1,918.0,562.0,58.0,48.0,0.88028055
itp_392.jpg,1,650.0,562.0,99.0,60.0,0.89810944
itp_392.jpg,1,458.0,565.0,112.0,59.0,0.9215685
itp_393.jpg,1,592.0,605.0,153.0,84.0,0.5865233
itp_393.jpg,1,655.0,599.0,137.0,109.0,0.6971607
itp_393.jpg,1,303.0,565.0,242.0,176.0,0.83822507
itp_393.jpg,1,587.0,605.0,118.0,79.0,0.86400497
itp_393.jpg,1,151.0,600.0,117.0,64.0,0.87148553
itp_393.jpg,1,907.0,520.0,258.0,203.0,0.91554105
itp_393.jpg,1,1167.0,609.0,275.0,186.0,0.9459618
itp_393.jpg,1,748.0,584.0,330.0,264.0,0.95652235
itp_393.jpg,1,1354.0,575.0,534.0,326.0,0.9703606
itp_394.jpg,1,769.0,271.0,393.0,527.0,0.8314495
itp_394.jpg,1,415.0,580.0,346.0,140.0,0.9321369
itp_394.jpg,3,1639.0,570.0,176.0,344.0,0.93542475
itp_394.jpg,1,0.0,434.0,468.0,460.0,0.9579043
itp_395.jpg,2,1841.0,508.0,79.0,368.0,0.49205676
itp_395.jpg,1,419.0,551.0,79.0,42.0,0.7961272
itp_395.jpg,1,559.0,548.0,67.0,41.0,0.8439584
itp_395.jpg,1,736.0,548.0,49.0,37.0,0.87674224
itp_396.jpg,3,754.0,584.0,331.0,265.0,0.32047677
itp_396.jpg,1,4.0,547.0,227.0,214.0,0.364608
itp_396.jpg,1,653.0,599.0,149.0,109.0,0.5671599
itp_396.jpg,1,0.0,589.0,198.0,168.0,0.5774034
itp_396.jpg,1,589.0,605.0,147.0,83.0,0.64754796
itp_396.jpg,1,582.0,607.0,134.0,77.0,0.7924887
itp_396.jpg,3,1039.0,581.0,100.0,211.0,0.91758865
itp_396.jpg,1,1165.0,609.0,277.0,182.0,0.9520532
itp_396.jpg,1,97.0,586.0,408.0,262.0,0.9559794
itp_396.jpg,1,753.0,582.0,328.0,268.0,0.96285945
itp_396.jpg,1,1355.0,575.0,531.0,328.0,0.9713529
itp_397.jpg,1,0.0,306.0,142.0,116.0,0.31295937
itp_397.jpg,1,1789.0,264.0,131.0,70.0,0.32728475
itp_397.jpg,1,1781.0,259.0,133.0,71.0,0.48659858
itp_397.jpg,1,252.0,313.0,97.0,52.0,0.78553766
itp_397.jpg,1,1467.0,293.0,121.0,61.0,0.79063225
itp_397.jpg,1,1872.0,304.0,48.0,52.0,0.7942084
